Country,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20,4/26/20,4/27/20,4/28/20,4/29/20,4/30/20,5/1/20,5/2/20,5/3/20,5/4/20,5/5/20,5/6/20,5/7/20,5/8/20,5/9/20,5/10/20,5/11/20,5/12/20,5/13/20,5/14/20,5/15/20,5/16/20,5/17/20,5/18/20,5/19/20,5/20/20,5/21/20,5/22/20,5/23/20,5/24/20,5/25/20,5/26/20,5/27/20,5/28/20,5/29/20,5/30/20,5/31/20,6/1/20,6/2/20,6/3/20,6/4/20,6/5/20,6/6/20,6/7/20,6/8/20,6/9/20,6/10/20
Croatia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,2.5,0.0,0.0,0.462,1.833,0.727,1.0,2.0,1.5,0.958,3.391,0.615,1.271,1.098,0.896,0.883,1.717,0.78,0.789,1.375,1.0,1.247,0.5,1.417,0.691,1.191,0.714,1.5,1.017,1.049,1.375,0.443,1.692,0.758,1.08,0.685,1.351,0.46,0.783,2.167,0.256,2.7,1.556,0.738,0.903,0.25,2.0,0.643,0.889,1.875,0.933,0.643,0.333,2.667,0.625,2.2,0.636,0.857,6.0,0.417,0.733,0.818,1.222,0.545,1.333,0.125,2.0,1.0,1.0,2.0,0.5,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,2.0,2.0,1.25,1.0,2.8,0.357,1.6,1.125,1.111,1.3,3.0,0.513,1.55,0.516,1.625,0.808,1.714,0.528,1.684,0.938,1.533,1.326,0.951,0.845,1.143,0.875,1.163,0.702,1.2,1.0,1.271,1.033,0.778,1.061,0.962,1.04,0.885,1.087,1.04,0.615,0.625,2.4,0.625,1.133,1.059,2.056,0.514,0.5,0.895,1.059,1.444,0.462,1.083,0.923,1.417,1.235,0.286,3.333,0.5,2.2,0.455,0.9,0.667,2.167,0.615,1.0,1.875,0.667,0.6,2.667,0.688,0.818,2.444,0.909,1.0,1.9,0.237,1.667,0.8,1.167,2.857,0.45,0.5,0.556,1.2
Cyprus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.0,0.0,0.0,1.5,0.0,0.0,1.857,0.231,6.0,0.0,0.0,0.647,1.909,0.381,1.0,1.75,1.143,1.062,2.059,0.457,2.0,1.812,0.621,1.111,0.75,0.667,0.95,1.526,1.103,1.188,0.816,0.677,0.81,1.706,1.138,0.606,1.0,0.75,0.733,0.545,0.833,2.4,0.5,0.833,1.8,0.667,1.167,0.714,3.0,0.4,1.167,1.0,1.0,1.143,0.25,2.0,1.25,1.2,0.333,0.5,6.0,0.5,0.667,1.0,1.0,1.5,1.333,0.5,0.5,1.0,4.0,0.25,4.0,0.0,0.0,0.25,1.0,0.0,0.0,0.5,2.0,0.0,0.0,0.6,2.0,0.0,0.0,0.0,0.0,1.5,0.333,1.0
Czechia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.333,1.5,0.167,12.0,0.0,0.0,5.0,0.06,15.667,1.021,1.333,0.703,2.178,0.694,3.382,0.604,1.165,0.772,0.928,1.362,1.646,1.042,1.306,0.994,0.528,0.989,1.668,0.651,1.75,0.666,1.635,0.302,2.043,0.83,1.513,0.871,0.634,0.607,1.616,0.425,0.765,2.019,2.067,0.535,0.491,2.456,1.1,0.864,0.744,0.556,1.564,0.919,0.658,0.788,1.439,1.271,1.373,0.534,0.327,1.444,1.462,2.026,1.013,0.731,0.807,0.391,1.556,1.893,0.849,1.067,1.708,0.671,0.891,0.408,5.55,0.55,1.213,0.446,1.788,1.305,0.844,0.723,1.021,0.75,1.5,1.037,0.607,1.118,0.895,1.824,1.194,0.757,0.625,1.086,1.605,1.131,0.783,1.352
Denmark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,4.231,3.127,1.047,0.961,1.081,0.171,1.219,1.487,1.586,0.989,1.198,1.028,0.741,1.133,0.617,2.517,0.986,1.118,1.099,0.938,1.193,0.965,1.487,0.884,1.127,1.318,0.866,0.904,1.075,1.245,0.847,0.704,0.79,0.962,1.006,0.809,1.34,0.881,1.165,0.98,0.871,0.846,0.916,1.374,1.206,0.751,0.84,1.715,0.553,0.946,1.244,1.026,0.955,1.02,0.627,1.208,1.267,1.027,0.775,1.239,0.931,0.748,1.089,0.764,0.929,0.974,0.605,1.696,0.859,1.03,0.594,1.854,0.961,0.89,0.738,1.229,1.22,0.375,1.519,1.293,0.604,2.531,0.494,0.9,0.833,1.167,1.057,1.081,1.6,0.766,0.49,0.583,2.786,0.385
Diamond Princess,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.667,0.0,0.0,0.0,0.0,1.558,1.045,1.414,0.889,0.898,0.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Djibouti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.25,2.333,1.286,0.111,9.0,3.444,0.0,0.0,0.0,0.0,2.467,0.73,3.111,0.774,1.108,2.167,0.904,0.0,0.0,0.0,0.0,0.293,0.414,1.083,0.692,1.667,0.8,3.083,0.135,2.4,0.667,1.875,0.0,0.0,1.0,1.0,2.25,0.222,27.0,0.389,0.81,1.706,0.414,1.333,1.562,0.88,3.182,1.671,0.855,2.1,1.043,1.018,0.0,0.0,0.0,0.0,0.0,0.948,0.0,0.0,0.571,1.344,0.977,0.743,0.763,0.58,0.667,0.826,1.868,0.746,0.792
Dominica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominican Republic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.923,1.053,2.25,0.478,1.558,1.194,1.2,0.969,1.484,1.014,0.3,4.952,0.841,0.549,1.125,0.0,0.0,0.323,1.542,1.211,1.535,1.139,0.513,1.496,0.962,0.595,2.756,0.43,2.631,0.563,1.651,0.823,0.282,3.2,0.949,0.848,0.859,1.181,0.756,0.778,1.919,1.356,0.988,0.918,1.297,0.747,0.872,1.335,0.881,0.976,1.801,0.919,0.617,0.927,1.113,0.419,3.379,0.885,0.55,2.015,1.212,0.51,0.709,1.844,1.304,0.875,0.718,0.702,2.403,0.752,1.342,0.814,1.0,0.761,0.627,1.6,0.969,1.394,1.252,0.832,1.299,0.549,1.36
Ecuador,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.333,2.524,1.66,1.909,0.827,2.036,0.678,0.526,0.901,2.527,0.835,1.188,0.443,0.376,7.316,1.827,0.817,0.494,0.473,1.866,0.558,0.0,0.0,0.733,4.264,0.044,2.177,0.301,1.175,3.446,1.439,0.613,2.542,0.78,1.48,0.409,1.674,0.737,34.643,0.0,0.0,0.0,1.954,0.41,0.621,5.413,0.805,1.839,1.13,0.0,0.0,0.0,0.935,-0.171,1.929,-0.102,-18.2,0.074,0.239,60.312,1.343,0.323,0.955,1.423,1.236,0.643,1.155,0.824,1.158,1.203,0.0,0.0,0.492,0.272,0.0,0.0,0.0,0.0,0.419,0.0,0.0,1.893,0.34,0.658,2.089,0.97
Egypt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.176,0.667,0.25,7.0,1.857,2.231,0.034,40.0,1.15,0.0,0.0,0.483,0.31,3.667,1.182,0.923,1.5,0.722,1.051,0.976,0.825,1.424,1.149,1.278,1.246,1.395,0.708,1.212,1.447,0.859,0.859,1.264,0.683,1.526,0.869,0.992,1.28,0.969,1.084,1.018,1.099,0.596,1.688,0.831,1.076,1.373,0.866,1.129,0.947,1.153,1.048,0.869,1.19,1.331,0.832,0.913,1.279,1.115,0.997,1.016,1.26,0.986,0.893,0.794,1.003,0.974,1.178,1.003,1.231,1.039,1.049,1.346,1.035,1.039,1.012,0.928,1.034,0.934,1.124,1.153,1.238,1.144,1.061,1.124,0.911,0.823,0.937,1.068,1.17,1.111,0.98,0.93,1.015,1.051
El Salvador,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.833,1.2,0.333,0.0,0.0,0.556,2.0,0.6,1.167,1.286,1.667,0.667,1.4,0.071,7.0,1.714,1.0,0.833,0.5,2.6,1.0,0.846,1.545,0.412,1.714,1.083,1.846,0.0,0.0,1.042,0.88,1.455,0.562,1.611,0.759,2.0,1.477,0.492,1.438,1.348,0.758,0.894,2.5,0.657,0.58,0.975,1.923,1.307,0.561,1.327,1.027,1.133,0.859,0.945,1.232,1.106,1.021,0.708,0.868,1.136,1.269,0.988,1.393,1.043,0.533,1.092,0.732,1.462,0.895,1.25,0.953,1.099,0.978,0.954
Equatorial Guinea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.735,0.18,0.0,0.0,0.0,0.848,0.613,0.2,4.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eritrea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.571,1.556,0.607,0.588,1.65,0.273,1.778,1.438,0.87,1.3,0.654,2.059,3.829,0.276,1.892,0.486,1.059,0.833,1.133,2.324,1.304,0.757,0.744,0.19,3.727,0.878,0.611,2.318,0.902,0.109,4.6,1.783,0.659,1.259,0.735,2.12,0.302,0.438,2.429,0.412,4.714,0.394,2.308,0.267,0.5,3.25,0.462,3.833,0.217,1.0,0.2,3.0,2.667,0.25,3.5,0.714,1.6,0.75,0.333,2.5,1.0,1.4,1.143,0.5,1.0,2.5,0.7,0.429,2.0,1.167,2.0,0.143,0.5,10.0,0.6,1.833,0.727,0.75,0.667,0.25,0.0,0.0,1.0,2.0,1.05,0.381,0.125,7.0,1.571
Eswatini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,4.0,0.15,2.0,1.0,3.333,0.45,0.667,0.333,2.0,1.0,0.75,1.333,7.5,0.2,0.667,2.25,0.333,3.0,0.333,0.0,0.0,4.0,0.083,2.0,1.5,3.0,0.333,1.667,2.6,0.923,0.5,0.833,2.2,0.636,0.0,0.0,0.5,4.0,0.125,1.0,5.0,1.0,3.4,0.647,0.636,4.429,0.871
Ethiopia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.5,1.0,0.0,0.0,0.5,1.667,0.2,8.0,0.375,0.333,9.0,0.444,0.5,1.5,2.667,0.375,2.333,0.571,2.25,0.333,1.0,1.0,0.667,0.0,0.0,5.0,0.2,1.0,2.0,2.0,0.25,2.0,0.0,0.0,2.5,1.0,3.4,1.706,0.103,5.333,1.812,0.379,1.0,0.182,4.5,1.667,1.267,0.579,3.182,0.371,1.846,0.417,3.4,1.794,1.443,0.83,0.63,0.652,3.333,1.37,0.693,1.147,0.78,1.024,1.632,1.056,1.127,0.763,0.667,1.581,1.324,0.944
Fiji,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.875,1.429,1.9,0.0,0.0,0.729,0.271,1.737,1.333,0.341,4.267,0.781,1.46,1.411,0.718,1.243,0.957,0.886,1.064,1.518,0.579,1.534,0.589,0.424,2.571,1.347,2.753,0.169,5.533,0.53,1.356,0.659,1.39,0.829,0.507,1.304,1.078,0.784,1.737,0.909,1.6,0.531,0.833,1.718,0.788,1.348,0.716,0.721,1.262,1.178,0.378,3.689,0.536,0.629,2.232,0.624,0.936,1.164,1.894,0.621,0.65,2.185,0.577,0.268,0.864,2.684,1.784,0.912,0.699,1.052,0.541,0.576,2.316,1.136,0.88,0.705,0.355,1.818,1.45,2.207,0.797,0.647,1.515,0.66,0.788,0.077,12.0,0.0,0.0,0.767,0.739,1.176,1.2,0.625
France,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.95,2.263,0.698,2.033,0.213,6.462,1.095,3.0,1.098,0.584,0.469,6.928,0.868,0.0,0.0,0.587,0.044,59.75,0.48,1.365,1.31,0.969,0.954,1.044,2.18,0.644,1.192,1.327,0.975,1.221,0.553,1.714,1.716,0.643,0.443,2.419,0.815,0.445,2.056,0.972,1.019,1.107,1.015,0.715,8.592,0.137,1.35,0.648,3.879,0.161,0.001,2462.5,0.484,1.165,-0.788,-1.062,0.71,1.026,0.34,6.498,0.826,-0.812,-0.301,0.008,202.167,0.336,1.617,1.678,3.204,0.196,1.85,0.452,0.538,1.452,1.77,-0.206,-4.909,0.785,0.0,0.0,5.683,2.464,0.87,0.327,1.606,0.844,0.044,23.867,-0.615,-0.868,17.414,0.168,3.272,0.141,1.319,-2.649,-4.321,-0.712,-0.221,0.948,0.592,0.615,0.995,2.595
Gabon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222,1.5,0.0,0.0,0.0,0.0,2.0,0.667,2.5,0.0,0.0,1.5,2.667,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.273,0.278,0.1,5.0,0.8,0.0,0.0,0.771,1.407,0.0,0.0,0.0,0.0,0.0,0.938,0.0,0.0,1.084,0.353,0.0,0.0,0.433,2.311,0.709,1.05,1.057,0.0,0.0,0.625,0.929,0.0,0.0,1.28,0.0,0.0,0.512,0.786,1.383,1.625,0.231,0.0,0.0,0.0,0.669,0.535,2.755,0.0,0.0,0.0,0.0,0.877
Gambia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Georgia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222,0.0,0.0,0.0,0.0,5.0,0.6,0.0,0.0,4.0,0.5,1.5,2.0,0.833,1.4,1.286,0.556,0.8,1.0,1.75,0.143,12.0,0.583,1.0,2.429,1.235,0.333,1.714,1.167,0.571,1.875,0.467,2.286,0.5,1.875,1.0,1.867,0.214,7.0,0.524,0.818,0.333,1.333,0.75,1.333,1.125,2.111,0.632,2.5,0.367,1.273,0.429,3.667,1.227,0.593,0.438,0.571,2.75,0.545,0.833,1.6,0.375,3.0,0.333,1.333,1.25,4.0,0.2,3.0,1.0,0.5,1.0,1.0,1.333,0.25,2.5,0.4,0.5,1.0,3.0,1.0,2.667,1.375,2.364,0.423,0.182,2.0,0.25,4.0,0.75,0.333,3.0,2.0,1.5
