Country,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20,4/26/20,4/27/20,4/28/20,4/29/20,4/30/20,5/1/20,5/2/20,5/3/20,5/4/20,5/5/20,5/6/20,5/7/20,5/8/20,5/9/20,5/10/20,5/11/20,5/12/20,5/13/20,5/14/20,5/15/20,5/16/20,5/17/20,5/18/20,5/19/20,5/20/20,5/21/20,5/22/20,5/23/20,5/24/20,5/25/20,5/26/20,5/27/20,5/28/20,5/29/20,5/30/20,5/31/20,6/1/20,6/2/20,6/3/20,6/4/20,6/5/20,6/6/20,6/7/20,6/8/20,6/9/20,6/10/20
Sri Lanka,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.78571,0.71429,0.59529,0.46671,0.33186,0.19414,0.126,0.05743,0.04071,0.03229,0.02614,0.02629,0.02743,0.02743,0.02443,0.028,0.03557,0.04171,0.05071,0.06543,0.07829,0.08943,0.09986,0.11,0.11986,0.12914,0.14257,0.15443,0.16786,0.18314,0.20043,0.21257,0.22029,0.22471,0.22886,0.22986,0.23014,0.23629,0.24657,0.26029,0.26886,0.278,0.28257,0.279,0.26771,0.25386,0.24057,0.22414,0.20957,0.198,0.194,0.19086,0.193,0.199,0.205,0.21443,0.21986,0.22657,0.23271,0.24,0.25629,0.27329,0.29357,0.31286,0.34057,0.36957,0.39386,0.41571,0.43743,0.457,0.46943,0.47843,0.484,0.49229,0.49614,0.501,0.497,0.48629,0.47286,0.45543,0.43986,0.426,0.41943,0.41814,0.41686,0.41443,0.41357,0.41357,0.41629,0.42257,0.43557,-1.0,-1.0,-1.0
Sudan,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.18143,0.161,0.14571,0.13614,0.12443,0.11557,0.10671,0.106,0.10343,0.10229,0.10329,0.10557,0.10357,0.09686,0.08971,0.08257,0.077,0.07114,0.06957,0.06929,0.07057,0.07071,0.07229,0.073,0.07414,0.07371,0.07429,0.076,0.075,0.07571,0.07657,0.07843,0.079,0.081,0.08371,0.086,0.08743,0.08886,0.09129,0.09157,0.08986,0.08857,0.08729,0.08671,0.08614,0.08529,0.08714,0.09,0.09357,0.09671,0.09986,0.11043,0.11929,0.12829,0.149,0.17129,0.19514,0.21429,0.23414,0.254,0.263,0.26986,0.27514,0.27857,0.28143,-1.0,-1.0,-1.0
Suriname,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4,0.42857,0.45714,0.48571,0.51429,0.51429,0.51429,0.51429,0.51429,0.51429,0.52857,0.54286,0.55714,0.57143,0.58571,0.61429,0.62857,0.64286,0.65714,0.68571,0.71429,0.72857,0.74286,0.75714,0.77143,0.77143,0.77143,0.77143,0.77143,0.77143,0.77143,0.77143,0.77143,0.77143,0.75971,0.748,0.73629,0.72457,0.71286,0.70114,0.70114,0.70114,0.70114,0.69143,0.68171,0.672,0.647,0.586,0.49843,0.41514,0.32543,0.234,0.15643,0.11343,0.09471,0.08086,0.07286,-1.0,-1.0,-1.0
Sweden,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0
Switzerland,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.01443,0.01057,0.00771,0.00657,0.00557,0.00471,0.00386,0.00329,0.00257,0.00243,0.00243,0.00243,0.00243,0.00471,0.00671,0.00786,0.009,0.01014,0.02671,0.03971,0.053,0.06743,0.08143,0.10371,0.11729,0.137,0.16629,0.19343,0.23086,0.26286,0.29257,0.32029,0.34014,0.36557,0.38386,0.40414,0.41943,0.44,0.46043,0.47814,0.49586,0.51143,0.53114,0.54629,0.56186,0.57857,0.594,0.60757,0.61957,0.62957,0.63929,0.64586,0.65429,0.664,0.67286,0.68114,0.691,0.702,0.71114,0.719,0.72643,0.73414,0.73943,0.74471,0.74857,0.753,0.75671,0.75886,0.76143,0.76371,0.76657,0.76857,0.771,0.774,0.77586,0.77757,0.77929,0.781,0.78243,0.784,0.78543,0.78643,0.78743,0.78829,0.78914,0.78957,0.79057,0.79157,0.792,0.79257,0.79314,0.79371,0.79371,-1.0,-1.0,-1.0
Syria,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.143,0.15657,0.17014,0.17614,0.17057,0.16214,0.15371,0.144,0.13429,0.124,0.11771,0.11643,0.11514,0.11671,0.11829,0.13743,0.16571,0.20843,0.25771,0.307,0.35629,0.40657,0.44771,0.47229,0.49029,0.50829,0.52429,0.52229,0.52271,0.52314,0.52357,0.524,0.52643,0.527,0.52514,0.53986,0.55257,0.55314,0.55371,0.55614,0.55857,0.54443,0.53314,0.52,0.49943,0.466,0.42571,0.38771,0.34843,0.32314,0.30529,0.30386,0.30886,0.31629,0.32757,0.33829,0.349,0.36143,0.36671,0.37014,0.36929,-1.0,-1.0,-1.0
Taiwan*,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.04929,0.04843,0.05586,0.06371,0.07,0.075,0.08,0.08443,0.08043,0.07557,0.07229,0.06943,0.08029,0.09086,0.10129,0.11257,0.12671,0.14957,0.15786,0.17671,0.19529,0.21386,0.22771,0.23286,0.23886,0.23829,0.245,0.25586,0.26743,0.28757,0.30657,0.31914,0.32,0.311,0.30129,0.27443,0.25171,0.22543,0.20314,0.18414,0.16386,0.15171,0.13486,0.12371,0.11314,0.10457,0.09843,0.09729,0.097,0.09757,0.101,0.10643,0.11214,0.11371,0.11829,0.123,0.127,0.13157,0.14543,0.16243,0.18071,0.19857,0.22071,0.24043,0.26243,0.28571,0.30943,0.33414,0.35771,0.38586,0.409,0.43371,0.458,0.48529,0.51014,0.53371,0.55686,0.57571,0.59486,0.61114,0.62471,0.63686,0.64357,0.649,0.652,0.65686,0.665,0.67343,0.68329,0.69371,0.70414,0.71314,0.72214,0.73071,0.73814,0.747,0.75557,0.76314,0.76814,0.77171,0.77757,0.78243,0.78729,0.79243,0.79786,0.80429,0.80814,0.81071,0.81257,0.81486,0.81786,0.81986,0.82186,0.82414,0.82643,0.828,0.829,0.83,0.831,-1.0,-1.0,-1.0
Tajikistan,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.31257,0.34314,0.38029,0.38643,0.39114,0.39771,0.40629,0.41871,0.43029,0.44314,0.45457,0.466,0.476,0.48586,0.49414,0.49986,-1.0,-1.0,-1.0
Tanzania,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.05686,0.06814,0.07943,0.09129,0.10157,0.12414,0.13843,0.14557,0.14643,0.14929,0.15371,0.14443,0.13471,0.124,0.11843,0.10686,0.09529,0.08414,0.07143,0.05971,0.04857,0.04343,0.05571,0.06943,0.08629,0.10314,0.12057,0.16471,0.19143,0.21814,0.24486,0.27157,0.29829,0.29829,0.29829,0.29829,0.3,0.30171,0.30343,0.30514,0.30686,0.30857,0.30857,0.30857,0.30857,0.30857,0.30857,0.30857,0.30857,0.30857,0.30857,0.30857,0.30857,0.30857,0.30857,0.30857,0.30857,0.30857,0.30857,0.30857,0.30857,0.30857,0.30857,0.30857,0.30857,0.30857,0.30857,0.30857,0.30857,-1.0,-1.0,-1.0
Thailand,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.26386,0.26571,0.25229,0.22986,0.20743,0.19843,0.18943,0.19643,0.20343,0.21943,0.23414,0.24886,0.27229,0.27971,0.28714,0.30143,0.31943,0.33743,0.34671,0.356,0.37343,0.384,0.40843,0.43286,0.45657,0.47386,0.483,0.51114,0.52071,0.53029,0.54829,0.57271,0.59714,0.59386,0.59086,0.58414,0.56971,0.55529,0.54129,0.52929,0.50643,0.48457,0.457,0.41229,0.35729,0.30814,0.267,0.22229,0.17986,0.15057,0.127,0.10257,0.08329,0.072,0.06543,0.063,0.06371,0.065,0.07743,0.09629,0.125,0.15129,0.18429,0.22086,0.25171,0.27314,0.28857,0.30371,0.315,0.327,0.33914,0.35629,0.37143,0.39471,0.42014,0.44671,0.47171,0.497,0.52529,0.55071,0.577,0.61071,0.64357,0.67529,0.70086,0.72543,0.74543,0.75557,0.76243,0.76714,0.77329,0.778,0.78271,0.78471,0.78686,0.789,0.79,0.791,0.79171,0.79343,0.79457,0.795,0.79743,0.79971,0.80186,0.804,0.80629,0.80857,0.80843,0.80957,0.81114,0.81314,0.81543,0.818,0.821,0.82243,0.82329,0.82371,0.82343,0.82357,0.82343,0.82343,0.82371,0.82386,0.82386,0.82329,0.82257,0.82157,0.82029,0.819,-1.0,-1.0,-1.0
Timor-Leste,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.22829,0.16486,0.10143,0.07329,0.05586,0.04414,0.04229,0.04043,0.04429,0.04857,0.054,0.05971,0.08929,0.11886,0.20229,0.28571,0.36914,0.45257,0.53586,0.61914,0.64286,0.67257,0.70229,0.732,0.738,0.744,0.75,0.75,0.75,0.76786,0.78571,0.80357,0.82143,0.83929,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,-1.0,-1.0,-1.0
Togo,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.04514,0.042,0.03886,0.03657,0.03414,0.07,0.10357,0.16014,0.21514,0.26871,0.329,0.34371,0.35457,0.33929,0.32557,0.31329,0.29529,0.29314,0.29643,0.30886,0.32357,0.356,0.39157,0.42029,0.45486,0.48557,0.51686,0.52829,0.54143,0.55186,0.55571,0.556,0.55343,0.55343,0.54157,0.52786,0.51229,0.49857,0.48529,0.47829,0.477,0.483,0.49629,0.50329,0.50743,0.49657,0.48429,0.46429,0.43686,0.41071,0.38157,0.356,0.33514,0.315,0.29771,0.28643,0.28186,0.282,0.28357,0.29057,0.30486,0.32329,0.34186,0.361,0.37743,0.39257,0.40114,0.40571,0.41343,0.42129,0.42729,0.43,0.43229,0.43457,0.43286,0.43243,-1.0,-1.0,-1.0
Trinidad and Tobago,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.00786,0.007,0.006,0.00771,0.00929,0.01086,0.01029,0.00971,0.00929,0.009,0.00886,0.00857,0.00829,0.00814,0.008,0.02186,0.04071,0.05971,0.07986,0.10243,0.12614,0.13586,0.14186,0.14786,0.154,0.16486,0.18586,0.22043,0.25371,0.29329,0.33286,0.37086,0.39757,0.42543,0.45457,0.491,0.53229,0.57414,0.62329,0.66271,0.70086,0.72543,0.74386,0.75743,0.76729,0.77214,0.777,0.78186,0.78671,0.79029,0.79029,0.79029,0.79029,0.79029,0.79029,0.79157,0.79286,0.79414,0.79543,0.79671,0.798,0.798,0.798,0.798,0.79686,0.79571,0.79457,0.79343,0.79229,0.79114,0.79114,0.79114,0.79114,0.79243,0.79371,-1.0,-1.0,-1.0
Tunisia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.00829,0.00757,0.00771,0.00714,0.00743,0.00771,0.00814,0.00857,0.00843,0.00843,0.01243,0.01657,0.02071,0.02471,0.03243,0.04,0.04271,0.04529,0.04757,0.04971,0.04786,0.04629,0.04486,0.06043,0.07643,0.09886,0.12129,0.14414,0.16857,0.17729,0.19471,0.20571,0.219,0.23286,0.24671,0.25986,0.26486,0.281,0.30557,0.34414,0.38243,0.42514,0.47029,0.51014,0.54329,0.56329,0.58471,0.60286,0.62214,0.63643,0.64829,0.658,0.666,0.67729,0.68714,0.69914,0.71129,0.72386,0.73571,0.74414,0.74986,0.75214,0.75371,0.75514,0.75757,0.75829,0.759,0.76043,0.76157,0.76271,0.76386,0.76586,0.76786,0.77,-1.0,-1.0,-1.0
Turkey,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.00957,0.01157,0.01386,0.01586,0.019,0.02229,0.026,0.02957,0.03314,0.03714,0.03986,0.04257,0.045,0.04771,0.05143,0.05586,0.06214,0.06971,0.07914,0.08971,0.10029,0.11086,0.121,0.13129,0.14271,0.15671,0.17343,0.19414,0.21857,0.24614,0.27471,0.30371,0.33271,0.36129,0.38929,0.41657,0.44329,0.46914,0.49329,0.515,0.53414,0.55114,0.56614,0.579,0.59071,0.601,0.60986,0.61714,0.62314,0.628,0.632,0.63543,0.63857,0.64129,0.64357,0.64571,0.64829,0.651,0.654,0.65714,0.66029,0.66329,0.66586,0.66829,0.67014,0.67157,0.67343,0.67614,0.68014,0.686,0.69371,-1.0,-1.0,-1.0
US,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.20943,0.20343,0.20071,0.198,0.198,0.198,0.21257,0.22714,0.24171,0.22271,0.20657,0.18857,0.15571,0.12486,0.092,0.09157,0.08486,0.07829,0.07029,0.05814,0.04714,0.036,0.02771,0.021,0.01543,0.01171,0.009,0.00743,0.00614,0.00486,0.00429,0.00386,0.00471,0.00514,0.00571,0.00629,0.00643,0.00657,0.00557,0.005,0.005,0.00529,0.00586,0.008,0.01214,0.01671,0.02129,0.02529,0.029,0.033,0.03543,0.03771,0.03986,0.04243,0.04529,0.04686,0.04786,0.04871,0.05157,0.055,0.05886,0.06229,0.06586,0.07014,0.07271,0.07457,0.07614,0.07757,0.07871,0.08157,0.08357,0.08629,0.08914,0.09229,0.09571,0.10071,0.10671,0.113,0.11914,0.12557,0.13157,0.133,0.13386,0.13386,0.13471,0.13529,0.13743,0.13943,0.14229,0.145,0.14671,0.14957,0.151,0.15386,0.15586,0.15814,0.16029,0.16543,0.17114,0.17614,0.18171,0.18729,0.19314,0.195,0.19643,0.19814,0.201,0.20443,0.20771,0.21157,0.21529,0.21857,0.22029,0.22129,0.22286,0.22386,-1.0,-1.0,-1.0
Uganda,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.184,0.23057,0.28471,0.361,0.41886,0.46886,0.50671,0.53714,0.552,0.53814,0.53414,0.52614,0.529,0.531,0.53086,0.53214,0.53057,0.51757,0.506,0.495,0.48543,0.47886,0.46314,0.44714,0.432,0.41429,0.393,0.37143,0.348,0.32271,0.29743,0.27286,0.25086,0.22971,0.24429,0.26014,0.26943,0.28214,0.292,0.29586,0.27214,0.24771,0.23,0.20586,0.18614,0.16971,0.15857,0.15057,0.14171,0.13786,0.13286,0.13257,0.13129,0.13386,-1.0,-1.0,-1.0
Ukraine,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.00943,0.00943,0.00929,0.01,0.01129,0.01286,0.01357,0.01457,0.01557,0.01643,0.01714,0.01757,0.01757,0.018,0.01914,0.02057,0.02214,0.02386,0.02586,0.02786,0.03029,0.03343,0.03657,0.04129,0.04529,0.04843,0.05114,0.05357,0.06043,0.065,0.06986,0.075,0.08086,0.08686,0.08929,0.09414,0.099,0.10386,0.10757,0.11271,0.11843,0.12486,0.13343,0.14314,0.15314,0.162,0.16943,0.17671,0.18457,0.19314,0.20371,0.21371,0.224,0.23429,0.24343,0.25171,0.25914,0.26729,0.27529,0.28143,0.28729,0.29429,0.30143,0.30929,0.31814,0.327,0.33529,0.34314,0.35029,0.35729,0.36357,0.37071,0.377,0.38143,0.38514,-1.0,-1.0,-1.0
United Arab Emirates,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.27957,0.32514,0.37071,0.38057,0.36114,0.34171,0.32229,0.30286,0.28343,0.264,0.25757,0.24757,0.23757,0.22757,0.21,0.19243,0.17943,0.17,0.15829,0.14657,0.14243,0.13914,0.14743,0.15143,0.15771,0.164,0.17529,0.18571,0.18643,0.19071,0.19371,0.19671,0.19857,0.20043,0.19429,0.18729,0.178,0.16871,0.15157,0.132,0.11914,0.10757,0.09843,0.08686,0.082,0.07829,0.07557,0.07271,0.071,0.07157,0.071,0.07171,0.07757,0.08857,0.10071,0.11629,0.13043,0.14514,0.15429,0.15886,0.16229,0.16257,0.16229,0.16129,0.16129,0.161,0.16114,0.16143,0.162,0.163,0.16357,0.16471,0.16543,0.16586,0.16657,0.16686,0.16814,0.17,0.17257,0.17614,0.18071,0.18814,0.19714,0.20814,0.22143,0.23571,0.25014,0.26286,0.27529,0.28657,0.29943,0.31529,0.33314,0.35286,0.37343,0.39357,0.41,0.42229,0.43086,0.43629,0.43886,0.44029,0.44129,0.44157,0.44257,0.44414,0.44614,0.44814,0.45129,0.45571,0.46157,0.46771,0.47386,-1.0,-1.0,-1.0
