Country,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20,4/26/20,4/27/20,4/28/20,4/29/20,4/30/20,5/1/20,5/2/20,5/3/20,5/4/20,5/5/20,5/6/20,5/7/20,5/8/20,5/9/20,5/10/20,5/11/20,5/12/20,5/13/20,5/14/20,5/15/20,5/16/20,5/17/20,5/18/20,5/19/20,5/20/20,5/21/20,5/22/20,5/23/20,5/24/20,5/25/20,5/26/20,5/27/20,5/28/20,5/29/20,5/30/20,5/31/20,6/1/20,6/2/20,6/3/20,6/4/20,6/5/20,6/6/20,6/7/20,6/8/20,6/9/20,6/10/20
Eritrea,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0
Estonia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.28571,0.28571,0.36729,0.58957,0.67629,0.47457,0.71029,0.74929,0.92171,0.90486,0.94243,1.04414,0.90186,1.157,1.45,1.284,1.43,1.31371,1.37157,1.19643,0.81129,1.10386,1.01986,1.05857,1.01357,0.92171,1.29229,1.08571,0.98671,1.20971,1.23229,1.22071,1.34543,1.47471,1.48157,1.33029,1.30643,1.59371,0.97971,0.78757,1.04043,0.91943,1.48786,1.24129,1.52786,1.50343,1.22786,1.63329,1.02586,1.51714,1.21843,1.32314,1.28029,1.24457,1.55957,1.04771,1.51671,1.47586,1.67586,1.35443,1.021,1.34243,0.98529,1.08329,1.018,0.98229,1.07757,1.07757,1.03471,0.896,1.01843,1.11371,1.25657,0.91986,0.89129,2.25857,2.05857,2.15371,1.97186,2.05857,2.08243,0.68957,0.60386,0.342,0.381,0.55957,0.61429,0.633,0.65086,1.65086,-1.0,-1.0,-1.0
Eswatini,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07143,0.07143,0.07143,0.07143,0.07143,0.07143,0.0,0.0,0.5,0.5,0.5,0.5,1.07143,1.09286,0.87857,1.02143,1.49757,1.56186,1.08571,1.11186,1.11186,1.11186,0.74286,0.869,1.84514,1.82614,1.63571,1.81429,1.75471,1.99286,0.969,0.94043,0.84514,1.09514,1.05943,0.91657,1.08329,1.51186,1.55943,1.22614,1.58571,1.43186,1.289,0.97943,1.24614,1.09886,0.72743,0.59557,0.59557,1.048,0.75157,0.80357,1.51786,1.66071,2.075,1.596,1.669,2.15886,-1.0,-1.0,-1.0
Ethiopia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.66671,0.481,1.481,1.53457,1.58214,2.79643,2.62171,2.66457,1.736,2.06343,2.06943,1.117,1.13514,1.38514,1.21843,0.98029,1.06957,0.83157,0.75,0.42857,1.09529,0.981,0.981,1.17143,1.45714,1.49286,1.06429,1.03571,0.89286,0.96429,0.82143,1.27143,1.22943,1.24414,2.006,1.90771,1.819,1.47614,1.25843,1.88657,1.36286,1.285,1.31357,1.62529,1.65229,1.27314,1.09457,1.39929,1.57286,1.32443,1.39,1.21629,1.24986,1.24029,1.17971,1.07257,1.11786,1.13929,1.19243,0.94943,0.90457,0.96657,0.91171,0.89557,0.97514,0.93114,-1.0,-1.0,-1.0
Fiji,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.28571,0.14286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07143,0.07143,0.07143,0.07143,0.07143,0.07143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0
Finland,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.07143,0.07143,0.19643,0.40057,0.672,0.60057,0.60057,0.70471,0.61843,0.66243,0.58143,0.63014,1.23971,1.24714,1.417,1.37043,1.28257,1.41143,0.93857,0.95357,0.897,0.91229,0.89243,0.934,0.88143,0.81543,1.03071,1.00629,1.31686,1.12186,1.82814,1.84329,1.66971,1.57143,1.37671,1.471,0.753,0.86357,0.82386,0.84171,0.89129,0.90271,1.05886,0.94843,0.91343,1.04686,0.91129,0.974,0.84771,0.87486,0.93614,0.859,0.80043,1.13486,1.10914,1.096,1.23457,1.15543,1.23514,0.87443,1.06843,1.06729,0.84129,1.06429,1.013,0.885,0.73786,1.03257,1.19457,1.01271,1.03014,1.14214,1.096,0.79486,0.87086,0.90286,0.92871,0.87914,0.85257,1.03,0.90629,1.05929,1.04743,1.03914,1.20486,1.03943,0.94486,0.64057,2.241,2.14857,1.93214,1.94743,1.94043,2.09743,0.55457,-1.0,-1.0,-1.0
France,-1.0,-1.0,-1.0,-1.0,-1.0,0.14286,0.14286,0.14286,0.14286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28571,1.0,1.13571,1.459,1.55871,1.84914,1.59386,1.80271,1.82343,1.92871,1.98586,1.77886,1.81543,1.882,1.84957,1.421,1.26414,1.26457,1.20386,8.74986,8.69443,8.88943,9.07657,9.13114,9.26114,0.87457,1.11743,1.01443,0.99757,1.04871,1.05171,1.077,0.84457,0.99743,1.07229,0.97457,0.89857,1.06971,1.10714,0.92586,0.97443,1.02143,1.10371,0.91629,0.94486,0.98343,1.91714,1.79786,1.84514,1.77957,2.18871,2.10957,0.88229,352.64843,352.52471,352.59857,351.93186,351.75714,351.85843,0.21929,0.19871,0.96057,1.19114,1.22686,1.08243,0.937,29.76943,28.88914,29.00214,29.35786,29.85857,29.88543,1.26871,1.28529,1.13114,1.09886,0.894,0.83657,-0.129,-0.08143,-0.15829,-0.36571,0.19329,0.57471,1.40029,1.33486,1.56429,1.68486,0.87929,3.93686,3.72471,3.554,5.81229,5.71571,6.17686,2.78743,3.06371,2.80929,-0.29571,-0.42143,-0.92043,-0.80514,-0.909,-0.44271,0.31671,-1.0,-1.0,-1.0
Gabon,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.14286,0.0,0.0,0.0,0.0,0.03171,0.246,0.246,0.246,0.246,0.246,0.5,0.381,0.73814,0.73814,0.73814,0.95243,1.04771,0.95243,0.59529,0.59529,0.59529,0.381,0.0,1.57143,2.039,2.07871,2.093,2.80729,2.92157,1.35014,0.88257,0.953,1.13971,0.42543,0.31114,0.31114,0.31114,0.201,0.134,0.134,0.134,0.28886,0.33929,0.33929,0.20529,0.26714,0.59729,0.54371,0.64329,0.79429,0.79429,0.73243,0.49157,0.523,0.373,0.222,0.40486,0.40486,0.31557,0.256,0.36829,0.56586,0.61514,0.64814,0.64814,0.575,0.46271,0.36071,0.205,0.56557,0.56557,0.56557,0.56557,0.47,-1.0,-1.0,-1.0
Gambia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14286,0.85714,0.85714,0.85714,0.85714,0.85714,0.71429,0.28571,0.28571,0.28571,0.28571,0.28571,0.28571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0
Georgia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8,0.8,0.8,1.37143,1.44286,0.94286,1.14286,1.26186,1.46186,1.07414,1.08214,0.98214,0.83929,0.97029,0.79071,2.32129,2.32514,2.35371,2.55786,2.48429,2.51143,1.042,1.12543,1.06414,0.985,0.87529,1.15429,0.98086,1.082,1.14329,1.14214,1.106,1.77943,1.78286,1.63186,1.53657,1.46029,1.53686,0.72729,0.81314,0.99786,1.04057,1.20729,1.15257,1.144,1.04457,1.26686,1.35186,1.07943,1.08957,0.98929,1.32086,0.87486,0.81857,0.96243,0.95343,1.30043,0.95514,1.06771,1.12729,1.47014,1.44514,1.44514,1.54043,1.42143,1.38571,0.95714,1.119,0.72614,0.94043,0.92614,0.85471,0.85471,1.09286,1.2,1.22386,1.36314,1.62943,1.547,1.14443,1.28729,0.942,1.317,1.08643,1.07357,1.47614,1.47614,-1.0,-1.0,-1.0
Germany,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.66671,0.66671,0.66671,0.66671,0.23814,0.14286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42857,1.7,1.715,3.92929,4.16429,4.24557,2.99929,2.98271,3.44386,1.35171,1.21471,1.40029,1.29857,1.33886,1.092,1.02371,2.26771,2.08229,2.19171,2.071,2.03371,2.20086,0.99814,1.13286,1.01743,1.00371,1.03643,0.94971,0.96814,0.96986,1.045,1.02486,0.89229,0.91357,0.90271,0.86086,0.87414,0.865,0.88357,0.84471,0.813,0.82543,0.85,0.84243,0.84843,0.82971,0.86829,0.78743,0.68271,0.93557,0.94286,1.02429,0.94571,0.97343,1.03643,0.75286,0.90357,0.87457,0.90714,0.88757,0.86029,0.87943,0.77157,0.82257,0.844,0.83214,0.83257,0.83214,0.76529,0.81414,0.878,0.931,0.94243,0.92143,0.92914,0.85829,0.78729,0.853,0.78114,0.97414,0.96457,0.955,0.87514,1.61571,1.638,1.46671,1.54814,1.43557,1.57043,0.72086,0.95514,0.91971,1.03643,1.13343,1.009,1.01371,0.81757,0.96171,0.78671,0.83957,0.971,1.019,0.98143,0.93114,0.96786,-1.0,-1.0,-1.0
Ghana,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.26429,0.45471,0.59757,1.52614,1.74586,1.70657,1.63914,1.563,1.813,0.88443,0.66471,1.06514,1.08471,0.98629,0.59343,0.59343,0.59343,0.05371,0.06671,0.408,0.408,0.408,1.16043,1.16043,1.10957,0.75243,0.75243,0.75243,0.0,0.154,0.154,0.154,0.154,0.154,0.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.039,0.039,0.17857,0.27257,0.33457,0.422,0.55029,0.55029,0.41071,0.31671,0.32314,0.19671,0.06843,0.15471,0.22671,0.49729,0.782,0.868,0.868,0.78171,0.77914,0.79243,0.43929,0.35329,0.51129,0.70314,0.75371,0.61829,0.70386,0.92457,0.91943,-1.0,-1.0,-1.0
Greece,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.07143,1.57143,1.66229,1.67243,5.52957,5.52957,5.52957,4.04743,3.95657,3.94643,0.149,0.53629,0.53629,0.447,0.52614,0.52614,0.46643,0.14414,0.52786,0.63571,0.65314,0.88529,1.01529,1.09914,0.89886,0.93386,0.92143,0.94943,0.96086,0.99443,0.88743,0.86886,0.93229,0.71829,1.12686,1.04086,1.15943,1.14786,1.17886,1.2,0.78414,0.80286,0.73357,0.71829,0.70157,0.72671,0.59257,0.47743,2.58029,2.48929,3.44986,3.42757,3.51229,3.61057,1.60271,1.86514,0.78729,0.93143,1.04671,1.00286,0.88929,0.76329,0.95686,1.04257,0.94457,1.014,1.11571,1.018,1.018,0.97514,1.00014,0.96557,1.32814,1.31514,1.31514,1.077,1.23571,1.50357,0.975,1.94286,1.71829,1.84214,1.84214,1.84214,1.95643,0.99543,1.12471,1.26757,1.02943,0.74371,3.30086,3.26186,3.119,2.97614,3.05243,3.16786,0.89057,0.91529,-1.0,-1.0,-1.0
Grenada,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14286,0.14286,0.14286,0.14286,0.14286,0.14286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0
Guatemala,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.50957,0.65243,1.081,0.98571,1.17614,1.40471,1.33329,1.19043,0.90471,0.92857,1.64286,1.41071,1.93457,1.93457,1.79171,1.83143,0.89271,0.95343,0.98314,1.03386,1.26757,1.16443,2.53171,2.58629,2.20857,2.31857,2.25157,2.39329,1.02971,0.88314,1.33586,1.61671,1.54657,1.53043,1.41229,1.54871,0.92014,0.47857,0.60429,0.62371,0.67371,0.56371,0.82086,0.99543,0.92471,0.91043,1.05643,1.14843,1.07257,1.00214,1.04643,1.148,1.03814,0.99886,0.95471,0.85057,0.65471,0.62629,0.53571,0.70157,0.698,0.89029,1.06029,0.97814,0.97529,0.84871,0.867,0.857,0.75986,1.00671,1.02657,1.02929,0.97686,1.118,1.16514,0.921,0.94114,1.04057,1.05743,-1.0,-1.0,-1.0
Guinea,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.82543,0.92543,1.252,1.03771,1.11557,0.94271,1.20671,1.10671,0.78014,0.69271,0.61157,0.64429,0.50657,0.65671,0.86929,0.87886,0.965,1.00457,1.03843,1.01843,0.87114,0.77043,0.55114,0.459,0.46729,0.52243,0.49886,0.66557,0.66557,0.59971,0.51014,0.38857,0.57229,0.57057,0.628,1.07829,0.96186,0.89814,0.74414,0.76529,0.70786,0.25757,0.25757,0.25757,0.25557,0.06943,0.06943,0.06943,0.06943,0.19914,0.12971,0.12971,0.12971,0.12971,0.18271,0.12229,0.12229,0.12229,0.16571,0.32557,0.44886,0.54957,0.66757,0.66757,0.62414,0.52486,-1.0,-1.0,-1.0
Guinea-Bissau,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19043,0.19043,0.19043,0.19043,0.19043,0.19043,0.0,0.0,2.85714,2.85714,2.85714,2.85714,2.85714,2.85714,0.0,0.0,0.0,0.0,0.205,0.25314,0.477,0.73543,0.79429,1.03514,0.86886,1.50814,1.28429,1.02586,1.02057,1.06543,1.04714,1.574,1.63,1.66571,1.61214,1.32643,1.306,0.09171,0.03571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0
Guyana,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.14286,0.0,0.0,0.25,0.25,0.25,0.25,0.25,1.25,1.04086,1.32657,1.32657,1.32657,1.32657,0.32657,0.28571,0.0,0.57143,0.57143,0.57143,0.57143,0.57143,0.57143,0.0,0.14286,0.57143,0.71429,0.71429,0.71429,0.71429,0.57143,0.14286,0.14286,0.14286,0.14286,0.14286,0.14286,0.15714,0.01429,0.01429,0.01429,0.01429,0.01429,0.07143,0.18571,0.18571,0.18571,0.18571,0.23329,0.16186,0.04757,0.068,0.068,0.068,0.02043,0.02043,0.02043,0.03571,0.17857,0.17857,0.17857,0.17857,0.17857,0.21429,0.07143,0.07143,0.07143,0.07143,0.07143,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0
Haiti,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.14286,0.0,0.0,0.0,0.0,0.14286,0.21429,0.64286,0.69043,0.97614,1.19043,1.09514,1.30943,0.88086,0.83329,0.54757,0.33329,0.28571,0.0,0.07143,0.5,0.97614,0.97614,0.97614,1.26186,1.19043,0.76186,0.28571,0.42857,0.42857,0.14286,0.14286,0.25714,0.25714,0.11429,0.68571,0.69757,0.69757,0.58329,0.67,0.712,1.02629,1.13886,1.13886,1.13886,1.275,1.36857,0.66814,0.83543,0.94771,0.94771,0.72486,0.90214,0.79757,0.60286,0.49057,0.49057,0.82243,0.60614,0.52543,0.42843,0.58043,0.71214,0.43657,0.34,0.34,0.40757,0.363,0.70557,0.762,0.87329,0.96014,-1.0,-1.0,-1.0
